affiliation1,affiliation2,collaboration
60003269,60006191,1
60003269,60013372,1
60003269,60005429,1
60013372,60003269,1
60013372,60005429,1
60005429,60006191,1
60005429,60003269,1
60005429,60013372,1
60014682,60004923,1
60033021,60004923,1
60004923,60014682,1
60004923,60033021,1
60007592,60011460,1
60007592,60009254,1
60011460,60007592,1
60009254,60007592,1
60006164,60007278,1
60007278,60006164,1
60017366,60031203,1
60007776,60031203,1
60031203,60017366,1
60031203,60007776,1
60033235,60003381,1
60003381,60033235,1
60072445,60007903,1
60007903,60072445,1
60021293,60080268,1
60080268,60021293,1
60025272,60028609,1
60028609,60025272,1
60028609,60031293,1
60031293,60028609,1
60012317,60028609,1
60028609,60012317,1
60029445,60028609,1
60028609,60029445,1
60009254,60001524,1
60001524,60009254,1
60003500,60025135,1
60003835,60025135,1
60025135,60003500,1
60025135,60003835,1
60019722,60020547,1
60019722,60018527,1
60000990,60020547,1
60000990,60018527,1
60020547,60019722,1
60020547,60000990,1
60020547,60018527,1
60018527,60019722,1
60018527,60000990,1
60018527,60020547,1
60018527,60026175,1
60026175,60018527,1
60030119,60030719,1
60030719,60030119,1
60025278,60023471,1
60023471,60025278,1
60000745,60019816,1
60019816,60000745,1
60008592,60008088,1
60008088,60008592,1
60016097,60005667,1
60005667,60016097,1
60015400,60003771,1
60003771,60015400,1
60006191,60024266,1
60024266,60006191,1
60005290,60027550,1
60027550,60005290,1
60016251,60009254,1
60009254,60016251,1
60002092,60006951,1
60002092,60015590,1
60006951,60002092,1
60006951,60015590,1
60015590,60002092,1
60015590,60006951,1
60024609,60015574,1
60015574,60024609,1
60019578,60023462,1
60023462,60019578,1
60005290,60032401,1
60032401,60005290,1
60032401,60033010,1
60033010,60032401,1
60031155,60033010,1
60031155,60002092,1
60033010,60031155,1
60002092,60031155,1
60019816,60014318,1
60000203,60014318,1
60014318,60019816,1
60014318,60000203,1
60016114,60030832,1
60030832,60016114,1
60032824,60030718,1
60030718,60032824,1
60024147,60011373,1
60011373,60024147,1
60011373,60000816,1
60000816,60011373,1
60025778,60007774,1
60007774,60025778,1
60003500,60027950,1
60027950,60003500,1
60027950,60007566,1
60027550,60007566,1
60007566,60027950,1
60007566,60027550,1
60014256,60003497,1
60003497,60014256,1
60007363,60007592,1
60007566,60007592,1
60007592,60007363,1
60007592,60007566,1
60015161,60010451,1
60010451,60015161,1
60009512,60030551,1
60030551,60009512,1
60032179,60003212,1
60003212,60032179,1
60003500,60003662,1
60003500,60002676,1
60003662,60003500,1
60003662,60002676,1
60002676,60003500,1
60002676,60003662,1
60025960,60013682,1
60013682,60025960,1
60003500,60017152,1
60017152,60003500,1
60006288,60024350,1
60024350,60006288,1
60083111,60031155,1
60031155,60083111,1
60005290,60006288,1
60006288,60005290,1
60005290,60004179,1
60004179,60005290,1
60027758,60005686,1
60005686,60027758,1
60033010,60001525,1
60001525,60033010,1
60007592,60027272,1
60027272,60007592,1
60002092,60029747,1
60029747,60002092,1
60016849,60022461,1
60022461,60016849,1
60022461,60007363,1
60007363,60022461,1
60009275,60007278,1
60007278,60009275,1
60022793,60016114,1
60016114,60022793,1
60013301,60016114,1
60016114,60013301,1
60005290,60023471,1
60023471,60005290,1
60029526,60027272,1
60027272,60029526,1
60000745,60013373,1
60013373,60000745,1
60018306,60025778,1
60025778,60018306,1
60030813,60016849,1
60016849,60030813,1
60005686,60027031,1
60027031,60005686,1
60032179,60010348,1
60010348,60032179,1
60031155,60011434,1
60011434,60031155,1
60020547,60018489,1
60018489,60020547,1
60030804,60003771,1
60003771,60030804,1
60020536,60025988,1
60025988,60020536,1
60007902,60017366,1
60017366,60007902,1
60029445,60005837,1
60029445,60021293,1
60005837,60029445,1
60005837,60021293,1
60021293,60029445,1
60021293,60005837,1
60014059,60008069,1
60008069,60014059,1
60003662,60020304,1
60020304,60003662,1
60004179,60021121,1
60021121,60004179,1
60029747,60026175,1
60026175,60029747,1
60021293,60009226,1
60009226,60021293,1
60011418,60025272,1
60011418,60028385,1
60025272,60011418,1
60025272,60028385,1
60028385,60011418,1
60028385,60025272,1
60008950,60007951,1
60007951,60008950,1
60025618,60018362,1
60018362,60025618,1
60009254,60020547,1
60020547,60009254,1
60010449,60025038,1
60025038,60010449,1
60032730,60013372,1
60013372,60032730,1
60003269,60022793,1
60022793,60003269,1
60014708,60005286,1
60005286,60014708,1
60001115,60033010,1
60033010,60001115,1
60015481,60017536,1
60015424,60017536,1
60017536,60015481,1
60017536,60015424,1
60022195,60015400,1
60015400,60022195,1
60025111,60014682,1
60014682,60025111,1
60003269,60030003,1
60030003,60003269,1
60014682,60026175,1
60014682,60003500,1
60014682,60011048,1
60014682,60009151,1
60014682,60019674,1
60023471,60026175,1
60023471,60011048,1
60023471,60009151,1
60023471,60019674,1
60026175,60014682,1
60026175,60023471,1
60026175,60011048,1
60026175,60009151,1
60026175,60019674,1
60003500,60014682,1
60003500,60011048,1
60003500,60019674,1
60011048,60014682,1
60011048,60023471,1
60011048,60026175,1
60011048,60003500,1
60009151,60014682,1
60009151,60023471,1
60009151,60026175,1
60009151,60019674,1
60019674,60014682,1
60019674,60023471,1
60019674,60026175,1
60019674,60003500,1
60019674,60009151,1
60098241,60069060,1
60069060,60098241,1
60007902,60023725,1
60023725,60007902,1
60030623,60033010,1
60033010,60030623,1
60029937,60027031,1
60027031,60029937,1
60025534,60028609,1
60028609,60025534,1
60012317,60097745,1
60097745,60012317,1
60097745,60009254,1
60009254,60097745,1
60033010,60026263,1
60026263,60033010,1
60028609,60015400,1
60015400,60028609,1
60016536,60010065,1
60010065,60016536,1
60007776,60009275,1
60009275,60007776,1
60025858,60028609,1
60028609,60025858,1
60003500,60024652,1
60024652,60003500,1
60024652,60023471,1
60024652,60028609,1
60024652,60007566,1
60013373,60023471,1
60023471,60024652,1
60023471,60013373,1
60023471,60007566,1
60028609,60024652,1
60007566,60024652,1
60007566,60023471,1
60030623,60025038,1
60025038,60030623,1
60005286,60012708,1
60012708,60005286,1
60026175,60021726,1
60021726,60026175,1
60005455,60015900,1
60015900,60005455,1
60010065,60004923,1
60004923,60010065,1
60000130,60000990,1
60000990,60000130,1
60027090,60015720,1
60015720,60027090,1
60005040,60026777,1
60026777,60005040,1
60024350,60029278,1
60029278,60024350,1
60030162,60014662,1
60014662,60030162,1
60019141,60017592,1
60017592,60019141,1
60029445,60003467,1
60003467,60029445,1
60029158,60011373,1
60011373,60029158,1
60019499,60025578,1
60025578,60019499,1
60012113,60031955,1
60012113,60023462,1
60031955,60012113,1
60031955,60023462,1
60031955,60025272,1
60023462,60012113,1
60023462,60031955,1
60025272,60031955,1
60027950,60013301,1
60013301,60027950,1
60007776,60005290,1
60005290,60007776,1
60018319,60018179,1
60018179,60018319,1
60033012,60025209,1
60025209,60033012,1
60002485,60011575,1
60011575,60002485,1
60011575,60033241,1
60033241,60011575,1
60078342,60011226,1
60078342,60029859,1
60011226,60078342,1
60029859,60078342,1
60033461,60033010,1
60033461,60003088,1
60005244,60033010,1
60005244,60003088,1
60033010,60033461,1
60033010,60005244,1
60033010,60004092,1
60004092,60033010,1
60003088,60033461,1
60003088,60005244,1
60013141,60022148,1
60029241,60022148,1
60022148,60013141,1
60022148,60029241,1
60009254,60076354,1
60076354,60009254,1
60078342,60025858,1
60025858,60078342,1
60011357,60025647,1
60025647,60011357,1
60070324,60049947,1
60049947,60070324,1
60028107,60030623,1
60030623,60028107,1
60026415,60015900,1
60015900,60026415,1
60002664,60030003,1
60030003,60002664,1
60033389,60074845,1
60074845,60033389,1
60019722,60031514,1
60031514,60019722,1
60019611,60010574,1
60010574,60019611,1
60010574,60005322,1
60005322,60010574,1
60019647,60029859,1
60021726,60029859,1
60029859,60019647,1
60029859,60021726,1
60025858,60002952,1
60002952,60025858,1
60016969,60011047,1
60016969,60016529,1
60025778,60011047,1
60025778,60016529,1
60011047,60016969,1
60011047,60025778,1
60011047,60016529,1
60016529,60016969,1
60016529,60025778,1
60016529,60011047,1
60018319,60025153,1
60025153,60018319,1
60022144,60003780,1
60003780,60022144,1
60013494,60004981,1
60004981,60013494,1
60007843,60028844,1
60028844,60007843,1
60029158,60027950,1
60027950,60029158,1
60000990,60005290,1
60000990,60015609,1
60005290,60000990,1
60005290,60015609,1
60015609,60000990,1
60015609,60005290,1
60005286,60015776,1
60005286,60011226,1
60015776,60005286,1
60015776,60011226,1
60011226,60005286,1
60011226,60015776,1
60010756,60005290,1
60005290,60010756,1
60021784,60008134,1
60008134,60021784,1
60008134,60028628,1
60028628,60008134,1
60078605,60005510,1
60005510,60078605,1
60033012,60002306,1
60002306,60033012,1
60014256,60019176,1
60014256,60032315,1
60019176,60014256,1
60019176,60032315,1
60032315,60014256,1
60032315,60019176,1
60025534,60027271,1
60027271,60025534,1
60015150,60098466,1
60098466,60015150,1
60022659,60031317,1
60031317,60022659,1
60031317,60025534,1
60025534,60031317,1
60005248,60025111,1
60025111,60005248,1
60005837,60031203,1
60031203,60005837,1
60028900,60018319,1
60028900,60030318,1
60018319,60028900,1
60030318,60028900,1
60000745,60091234,1
60091234,60000745,1
60025084,60007740,1
60007740,60025084,1
60098465,60013372,1
60013372,60098465,1
60006164,60005286,1
60006164,60025038,1
60005286,60006164,1
60005286,60025038,1
60025038,60006164,1
60025038,60005286,1
60009254,60014313,1
60014313,60009254,1
60030318,60014708,1
60014708,60030318,1
60002485,60032730,1
60002485,60068856,1
60032730,60002485,1
60032730,60068856,1
60068856,60002485,1
60068856,60032730,1
60019722,60009941,1
60009941,60019722,1
60011226,60028717,1
60028717,60011226,1
60013682,60018319,1
60018319,60013682,1
60002092,60030003,1
60030003,60002092,1
60011664,60021121,1
60021121,60011664,1
60025038,60001587,1
60006191,60001587,1
60030612,60001587,1
60001587,60025038,1
60001587,60006191,1
60001587,60030612,1
60001587,60018319,1
60018319,60001587,1
60025278,60089949,1
60089949,60025278,1
60031293,60018319,1
60018319,60031293,1
60001439,60014439,1
60001439,60029526,1
60033252,60014439,1
60033252,60029526,1
60014439,60001439,1
60014439,60033252,1
60014439,60029526,1
60029526,60001439,1
60029526,60033252,1
60029526,60014439,1
60010146,60011048,1
60011048,60010146,1
60030162,60007776,1
60007776,60030162,1
60017366,60026242,1
60026242,60017366,1
60010574,60029306,1
60010574,60025761,1
60029306,60010574,1
60025761,60010574,1
60028487,60087684,1
60007278,60087684,1
60087684,60028487,1
60087684,60007278,1
60029158,60021784,1
60021784,60029158,1
60016849,60027666,1
60027666,60016849,1
60012708,60028900,1
60028900,60012708,1
60028900,60022659,1
60022659,60028900,1
60024724,60010574,1
60010574,60024724,1
60020595,60020304,1
60020304,60020595,1
60008134,60020650,1
60020650,60008134,1
60000745,60025063,1
60025063,60000745,1
60025063,60006191,1
60006191,60025063,1
60031581,60016114,1
60031581,60025778,1
60016114,60031581,1
60016114,60025778,1
60025778,60031581,1
60025778,60016114,1
60019032,60024322,1
60019032,60007951,1
60019032,60011263,1
60024322,60019032,1
60024322,60007951,1
60024322,60011263,1
60007951,60019032,1
60007951,60024322,1
60007951,60011263,1
60011263,60019032,1
60011263,60024322,1
60011263,60007951,1
60025063,60072562,1
60072562,60025063,1
60009507,60032619,1
60032619,60009507,1
60009860,60018179,1
60018179,60009860,1
60012564,60021784,1
60021784,60012564,1
60007363,60091234,1
60007363,60014662,1
60091234,60007363,1
60091234,60014662,1
60014662,60007363,1
60014662,60091234,1
60014662,60021726,1
60021726,60014662,1
60020650,60002306,1
60002306,60020650,1
60018353,60003896,1
60003896,60018353,1
60001241,60031706,1
60031706,60001241,1
60019702,60011604,1
60011604,60019702,1
60027950,60076698,1
60076698,60027950,1
60015720,60025278,1
60025278,60015720,1
60000745,60017293,1
60017293,60000745,1
60006951,60000745,1
60000745,60006951,1
60068856,60021726,1
60021726,60068856,1
60014966,60020547,1
60020547,60014966,1
60018353,60025299,1
60025299,60018353,1
60027950,60033021,1
60033021,60027950,1
60002485,60007776,1
60007776,60002485,1
60002306,60005681,1
60005681,60002306,1
60007493,60004935,1
60004935,60007493,1
60033010,60021763,1
60021763,60033010,1
60006951,60011048,1
60011048,60006951,1
60027561,60016529,1
60016529,60027561,1
60018319,60011048,1
60011048,60018319,1
60021121,60006191,1
60006191,60021121,1
60020650,60000874,1
60028850,60000874,1
60000874,60020650,1
60000874,60028850,1
60020304,60030162,1
60030162,60020304,1
60006951,60014439,1
60014439,60006951,1
60030318,60005322,1
60005322,60030318,1
60024621,60028850,1
60028850,60024621,1
60021784,60023456,1
60023456,60021784,1
60000745,60031101,1
60031101,60000745,1
60091234,60017246,1
60017246,60091234,1
60017246,60021726,1
60021726,60017246,1
60017563,60000461,1
60000461,60017563,1
60025038,60021121,1
60021121,60025038,1
60026532,60030551,1
60014171,60030551,1
60030551,60026532,1
60030551,60014171,1
60006191,60025111,1
60025111,60006191,1
60016969,60022847,1
60016969,60018319,1
60022847,60016969,1
60022847,60018319,1
60012370,60018319,1
60018319,60016969,1
60018319,60022847,1
60018319,60012370,1
60021121,60021918,1
60006541,60021918,1
60021918,60021121,1
60021918,60006541,1
60025111,60032179,1
60032179,60025111,1
60022195,60032315,1
60032315,60022195,1
60032315,60019674,1
60019674,60032315,1
60011226,60020599,1
60020599,60011226,1
60026415,60004354,1
60004354,60026415,1
60005290,60008383,1
60008383,60005290,1
60029859,60007823,1
60007823,60029859,1
60025038,60022659,1
60022659,60025038,1
60020304,60006320,1
60006320,60020304,1
60002306,60003212,1
60003212,60002306,1
60014652,60014256,1
60014652,60024621,1
60014256,60014652,1
60024621,60014652,1
60016849,60007751,1
60007751,60016849,1
60000473,60030318,1
60030318,60000473,1
60026415,60020273,1
60020273,60026415,1
60025063,60023020,1
60025063,60027856,1
60023020,60025063,1
60023020,60027856,1
60027856,60025063,1
60027856,60023020,1
60029616,60017317,1
60017317,60029616,1
60025089,60001439,1
60001439,60025089,1
60021121,60003467,1
60003467,60021121,1
60023256,60012278,1
60012278,60023256,1
60025858,60074279,1
60074279,60025858,1
60018179,60033010,1
60033010,60018179,1
60004923,60030318,1
60030318,60004923,1
60030318,60027271,1
60027271,60030318,1
60007278,60030162,1
60030162,60007278,1
60018163,60028628,1
60028628,60018163,1
60028628,60029241,1
60029241,60028628,1
60033154,60013373,1
60013373,60033154,1
60020595,60010574,1
60010574,60020595,1
60001439,60005400,1
60005400,60001439,1
60032144,60007511,1
60007511,60032144,1
60007511,60006191,1
60006191,60007511,1
60023643,60028355,1
60028355,60023643,1
60025063,60073313,1
60073313,60025063,1
60012156,60002485,1
60018163,60002485,1
60002485,60012156,1
60002485,60018163,1
60002485,60021726,1
60021726,60002485,1
60005686,60000481,1
60005686,60008734,1
60000481,60005686,1
60000481,60015986,1
60000481,60008734,1
60015986,60000481,1
60008734,60005686,1
60008734,60000481,1
60020475,60020486,1
60020475,60098463,1
60020486,60020475,1
60020486,60098463,1
60098463,60020475,1
60098463,60020486,1
60004923,60030162,1
60030623,60003212,1
60003212,60030623,1
60030162,60004923,1
60003212,60007363,1
60003212,60011226,1
60007363,60003212,1
60007363,60011226,1
60011226,60003212,1
60011226,60007363,1
60035865,60015543,1
60015543,60035865,1
60027596,60027561,1
60027596,60032882,1
60027561,60027596,1
60032882,60027596,1
60007363,60000461,1
60000461,60007363,1
60002485,60098465,1
60098465,60002485,1
60023143,60010339,1
60023143,60024592,1
60010339,60023143,1
60010339,60024592,1
60024592,60023143,1
60024592,60010339,1
60033100,60018319,1
60033100,60009254,1
60018319,60033100,1
60009254,60033100,1
60072347,60029616,1
60029616,60072347,1
60026134,60016561,1
60016561,60026134,1
60013959,60012317,1
60012317,60013959,1
60028487,60014439,1
60091234,60014439,1
60014439,60028487,1
60014439,60091234,1
60014662,60022195,1
60022195,60014662,1
60028487,60021726,1
60021726,60028487,1
60017246,60032259,1
60032259,60017246,1
60033387,60010574,1
60010574,60033387,1
60027950,60005120,1
60005120,60027950,1
60009254,60005120,1
60005120,60009254,1
60006951,60024266,1
60024266,60006951,1
60019663,60010330,1
60019663,60030823,1
60010330,60019663,1
60010330,60030823,1
60030823,60019663,1
60030823,60010330,1
60015543,60002445,1
60002445,60015543,1
60017366,60002765,1
60021293,60002765,1
60002765,60017366,1
60002765,60021293,1
60015986,60009941,1
60009941,60015986,1
60009415,60026860,1
60026860,60009415,1
60007278,60002664,1
60002664,60007278,1
60015543,60024438,1
60024438,60015543,1
60013402,60009999,1
60009999,60013402,1
60000689,60010065,1
60010065,60000689,1
60010065,60010574,1
60010574,60010065,1
60000745,60015543,1
60015543,60000745,1
60004923,60027561,1
60027561,60004923,1
60003212,60032350,1
60032350,60003212,1
60064746,60070316,1
60070316,60064746,1
60027392,60030318,1
60030318,60027392,1
60019663,60031101,1
60019660,60031101,1
60031101,60019663,1
60031101,60019660,1
60004923,60018527,1
60027271,60018527,1
60018527,60004923,1
60018527,60027271,1
60025038,60023290,1
60023290,60025038,1
60023290,60033010,1
60033010,60023290,1
60077919,60003892,1
60077919,60013346,1
